Date,Open,High,Low,Close,Volume
2021-01-14,186.33514801578886,189.27309371038163,181.30138157109576,181.6746063232422,381600
2021-01-15,181.59804871542428,181.80858725648258,175.99967733495308,176.449462890625,646200
2021-01-19,178.1050562943234,180.66977739917004,173.93258758440302,180.59323120117188,786000
2021-01-20,180.17217556824423,183.07184869538239,180.1530317152238,181.3779754638672,418800
2021-01-21,180.52621716861418,182.30621544683993,179.35869063115007,180.22955322265625,594600
2021-01-22,179.5692303433234,181.3875017287343,179.0141755429664,180.64105224609375,402400
2021-01-25,180.583682195994,182.84217507937743,180.21045735775394,182.2201385498047,438800
2021-01-26,182.22013994509402,185.75142899681828,181.4928195145058,184.87098693847656,422400
2021-01-27,181.84687696457434,184.076660917697,179.2151597747592,184.02880859375,1113400
2021-01-28,185.42601662547895,186.61268717517805,181.45452168812747,182.9569854736328,636400
2021-01-29,182.31579590374093,183.20580242138794,177.31075227803638,179.06204223632812,719100
2021-02-01,180.06688487750606,180.96645603028531,176.04753776735666,178.3060302734375,743700
2021-02-02,179.80847306186902,185.02405469281592,178.889758165332,182.86126708984375,618700
2021-02-03,180.9090246355196,180.9186038621402,168.96581719418626,175.00440979003906,1321200
2021-02-04,178.08590658175146,181.85644191691327,176.83225454546226,177.62655639648438,578800
2021-02-05,177.88493520606596,179.71277119941644,175.1000966043557,175.30105590820312,441200
2021-02-08,175.224504500359,178.06675996139347,174.57374508244814,175.94224548339844,531400
2021-02-09,176.14319943451477,177.98061454302456,174.20051506758878,174.90869140625,262900
2021-02-10,176.38250749544898,176.94712707587732,174.83219115512634,175.41595458984375,417300
2021-02-11,176.10495525203262,176.48774465321736,174.1431267153817,174.49720764160156,544300
2021-02-12,173.7794428890281,176.0857874135502,173.7124613240613,175.12879943847656,646900
2021-02-16,175.05224754872464,176.21020948253062,173.8177394232011,174.6503143310547,550500
2021-02-17,174.4971789393851,177.07147885598494,173.89428646181005,177.0427703857422,985200
2021-02-18,176.1432434058715,177.15764854794247,173.99001998459525,174.03787231445312,807100
2021-02-19,174.17182013291105,174.7173103150444,170.5544065752719,171.04246520996094,442700
2021-02-22,169.38690197743904,170.2481854685356,165.66421867062164,168.06625366210938,651700
2021-02-23,168.62258311638195,169.01584748152365,165.47649746687952,166.1958770751953,605200
2021-02-24,165.67788337635858,167.91275734834142,165.40931621229146,166.04237365722656,597800
2021-02-25,166.1862579632481,167.7784881696294,164.81464801728586,165.9272918701172,412600
2021-02-26,166.3492994209586,168.98702410946066,165.15993474651776,167.6633758544922,1100000
2021-03-01,168.86236767461443,172.18109723502607,168.68012250810693,170.51214599609375,546800
2021-03-02,170.8958092465618,171.4809052168052,168.60338693085035,170.51214599609375,612100
2021-03-03,169.4378620878505,170.36826083530164,164.32548415994154,164.64199829101562,668700
2021-03-04,164.34464125396536,169.8694851828994,163.4046561383172,164.21035766601562,1433800
2021-03-05,165.61077359093179,170.53131993709417,165.33260529223026,169.91744995117188,585700
2021-03-08,169.61057790132625,169.61057790132625,163.66370771816293,165.60122680664062,995100
