Date,Open,High,Low,Close,Volume
2021-01-14,126.47585164717943,128.38711529561823,125.86151736801762,127.44001770019531,628700
2021-01-15,124.90590450867889,125.95538691547327,122.76427505656258,123.5236587524414,653500
2021-01-19,124.03558314636363,125.27279244477134,123.24207562942807,124.7437744140625,883200
2021-01-20,124.23182194432218,124.83761540813938,121.91953446195966,122.6362533569336,760100
2021-01-21,121.74891235147743,124.56460914476224,120.07655492256146,123.30180358886719,1020800
2021-01-22,121.86838472387994,123.57486631964483,120.69944899699583,122.14995574951172,802600
2021-01-25,119.99975013464628,120.61408437068137,116.52706787482609,119.48780059814453,1086500
2021-01-26,120.52020603978514,120.92975778478495,117.00485977142164,117.09871673583984,644900
2021-01-27,114.75233530817377,115.28134032468814,112.77281082670811,113.33595275878906,1238900
2021-01-28,115.81887106955186,117.93490388078783,113.71989369447017,117.19258880615234,888500
2021-01-29,116.55267362404408,117.24379644150213,112.41445141906622,113.0287857055664,835000
2021-02-01,113.89910412517611,114.32572446916512,112.02196419608875,113.43834686279297,592600
2021-02-02,115.31546534892601,117.43151147452126,114.04414514913444,116.1089859008789,554500
2021-02-03,115.6738523003855,117.38886148491913,115.03392175130902,117.21821594238281,678500
2021-02-04,117.9690689389381,121.54414999277202,117.68749791113264,120.30695343017578,757700
2021-02-05,121.62945038621856,121.6550465627182,119.41101961384882,119.79497528076172,540500
2021-02-08,120.09363814180615,122.69602508908294,119.70114165983125,121.9281005859375,525700
2021-02-09,121.92806122119025,122.57653232818662,120.89564751570924,122.06458282470703,607700
2021-02-10,123.06291007598777,124.22331802005476,121.65506804226432,122.32059478759766,560000
2021-02-11,121.9366366385224,122.57656719016606,119.75234243868596,121.33937072753906,666400
2021-02-12,121.18573879302785,122.43147556542418,120.69085777492059,121.35638427734375,696100
2021-02-16,122.78988174200349,127.6448237829503,122.36326135906504,126.85130310058594,764800
2021-02-17,126.27961082879834,127.74718572592975,125.3239855076592,126.45025634765625,582300
2021-02-18,124.99976923084122,126.43320743413241,124.05267148244506,125.20455169677734,561000
2021-02-19,126.02363516994681,128.49804074425265,126.02363516994681,127.96049499511719,605000
2021-02-22,127.52534042197013,133.1225964386149,127.1328440339925,132.482666015625,1917200
2021-02-23,134.15502670364015,136.37345765018296,130.98097037430077,135.989501953125,1706600
2021-02-24,137.06455864300443,139.74373339472695,135.58845616696877,138.3358917236328,1235900
2021-02-25,140.46900955411493,140.5457980864119,133.30178042643152,133.7028045654297,945700
2021-02-26,132.7661891441316,132.95523014289054,129.09710501244172,129.69859313964844,1285000
2021-03-01,132.4912391144319,134.44179151141816,131.5718111748602,132.52560424804688,888400
2021-03-02,133.19581554612517,134.19257471834962,131.80379839586965,132.85211181640625,776100
2021-03-03,134.18399790218382,136.88211305095848,133.10990726793503,133.9004364013672,1238100
2021-03-04,133.71141895446982,135.50729566453268,128.99400733773874,131.4601287841797,722800
2021-03-05,134.7253437064987,135.92833320017286,128.8908885855674,134.34727478027344,958100
2021-03-08,136.4954101652227,138.98729459183912,135.04323787969156,136.77037048339844,852000
2021-03-09,134.1410217605289,134.4589483691503,131.27105494424944,131.4944610595703,1153600
2021-03-10,131.8123780796589,134.58783731219734,131.8123780796589,134.57064819335938,844100
2021-03-11,133.02397696299352,135.48149689907876,132.2248598114539,133.67703247070312,690900
2021-03-12,136.71023437627997,137.88743328501667,134.2527149623393,135.38694763183594,658600
2021-03-15,134.9745420259176,135.344022951634,131.6233710080048,133.44503784179688,928000
2021-03-16,131.71791535889162,132.2077071246545,129.56973346300907,131.15939331054688,778900
2021-03-17,132.82636159534684,133.90904036356199,129.9477931079528,131.3312225341797,957000
2021-03-18,133.4020538085889,138.41161398875334,132.26780783053312,133.51376342773438,1321600
2021-03-19,131.68350614485564,133.04115822204045,129.46658159690506,130.66957092285156,3083900
2021-03-22,129.79310484688642,130.34303868471704,126.23571746528826,128.39248657226562,1008800
2021-03-23,126.88018453550481,128.54717533640047,125.27333599356548,125.9435806274414,874800
2021-03-24,127.9972526816854,130.56646937271444,126.85441854659024,126.97471618652344,1015200
2021-03-25,126.91451707941808,131.5459942881502,125.08427598190583,131.09918212890625,619800
2021-03-26,132.99820225571176,133.9691844183912,131.4686981884491,133.3075408935547,810400
2021-03-29,131.45149787352517,132.17329670800376,127.79100189695373,129.34628295898438,764100
2021-03-30,130.57504714538055,132.8091476463563,129.53532171284004,132.21624755859375,741400
2021-03-31,131.7350679123409,132.49123192542942,130.2485301242993,130.27430725097656,1280800
2021-04-01,129.93062479751083,131.62337987659876,129.32053543935243,131.6147918701172,995200
2021-04-05,133.07553714772206,133.45361917188782,131.12499787712136,131.64915466308594,888500
2021-04-06,131.49445836546786,131.83816209145144,129.31191217141313,131.48587036132812,872200
2021-04-07,132.53419244271265,133.02397093986022,131.19371635616793,132.49122619628906,577100
2021-04-08,131.26245618134982,132.31937074668943,129.62125574855915,131.348388671875,1174200
2021-04-09,132.6974478039959,133.7371733131007,131.1851329022106,132.01004028320312,1088900
2021-04-12,132.53419406155498,134.7682946768362,132.02721332589635,134.2355499267578,1022700
2021-04-13,133.00675910509392,133.4965506300561,131.36555890822882,132.77476501464844,1081800
2021-04-14,132.39671169347184,135.09482688667387,132.28500207000403,133.67703247070312,829200
2021-04-15,133.24737720383567,133.69418941105843,129.7759093695277,132.23342895507812,1316400
2021-04-16,134.43316931161286,134.91435977551188,131.43431691643625,132.20765686035156,1136900
2021-04-19,132.20766297301847,134.115248908428,130.91016626133938,133.1700439453125,1541200
2021-04-20,131.64913147314266,132.6716546256173,128.55574555801138,128.6072998046875,1261200
2021-04-21,128.12614667251444,131.580426431948,127.00908959383132,131.4601287841797,845300
2021-04-22,131.44291395478822,131.44291395478822,128.03160111770197,128.1089324951172,1001400
2021-04-23,127.96286579553612,132.23345139201854,127.2840462542002,131.57180786132812,1076100
2021-04-26,132.92086380722156,134.02931955220896,132.19907806111547,133.74575805664062,717700
