Date,Open,High,Low,Close,Volume
2021-01-14,26.567826068477263,27.06648422593835,26.379807981278365,26.70679473876953,3286800
2021-01-15,26.47790103576681,26.690445369262488,26.06916529117416,26.58417320251465,2512100
2021-01-19,26.755838757094914,26.96020660869363,26.51877130082298,26.73131561279297,2997600
2021-01-20,26.764011414965424,27.524256845967198,26.64956281486946,27.417987823486328,3678100
2021-01-21,27.22179792254614,27.409815976734784,27.001080262827468,27.254497528076172,5861700
2021-01-22,27.115526178271875,27.270847747710796,26.625044561447865,27.148225784301758,6098600
2021-01-25,27.156406732051938,27.59783901276876,27.074657703469875,27.385297775268555,5690100
2021-01-26,27.467037603614894,27.67958191245952,27.08282816877497,27.091001510620117,4191500
2021-01-27,26.780366217807476,27.0583066655159,25.799401307545295,26.32258415222168,5528100
2021-01-28,26.543301665808645,27.221801416407693,26.38798007880881,26.992910385131836,4746400
2021-01-29,26.649567948083188,27.058303671939715,25.31709017436025,25.49693489074707,7555000
2021-02-01,25.684952831083415,26.19995915471869,25.23534416059552,26.19178581237793,5695000
2021-02-02,26.363457807862225,26.575999041346122,25.95472202789537,26.526952743530273,4107300
2021-02-03,26.59234554753091,27.810379392813662,26.4206772896607,27.785856246948242,8832600
2021-02-04,27.720458606663446,28.04744845598881,27.417995023001588,27.76133155822754,4843300
2021-02-05,27.924826735699284,28.251816587984955,27.671409444257574,28.121021270751953,3895200
2021-02-08,28.309041103020803,28.766823182571997,28.14554616672115,28.742300033569336,4473300
2021-02-09,28.734123739532812,28.79951983629369,28.235465638305488,28.25998878479004,3781200
2021-02-10,28.423484857152076,28.472534270516828,27.93300007872357,28.121021270751953,3067800
2021-02-11,28.17824254830769,28.219115498096745,27.589662092445543,27.998397827148438,3182600
2021-02-12,27.843079606101217,28.717773836291617,27.794030194895754,28.644201278686523,4860600
2021-02-16,28.742297418594294,29.11833355498715,28.390784428972985,28.52157974243164,4276500
2021-02-17,28.38261275897253,28.488881813516574,27.646887128402174,27.924827575683594,3165400
2021-02-18,27.916656210998934,27.99840212311983,27.450697651415165,27.638715744018555,3435600
2021-02-19,27.728640589837603,28.922151728887954,27.638721315740348,28.60333824157715,4216600
2021-02-22,28.63602251077364,29.30634881788421,28.45618092098692,29.00388526916504,5158900
2021-02-23,29.044762142942098,29.061111947570694,28.19459413109966,28.63602638244629,4866600
2021-02-24,28.488872149854075,29.412615546360648,28.480698809356397,29.347219467163086,5052300
2021-02-25,29.208258005269613,29.608820435469344,28.071973053683585,28.13736915588379,6591700
2021-02-26,28.10467161926782,28.456184620945944,27.573313886013068,27.687759399414062,6625700
2021-03-01,28.137368579597048,29.044762477288142,28.137368579597048,28.660552978515625,4832100
2021-03-02,28.611495955111437,28.611495955111437,27.614179955357766,27.622356414794922,5818900
2021-03-03,27.753160235262516,27.92482851537019,27.246328738484674,27.409820556640625,5190800
2021-03-04,27.376955641893563,27.861721792975437,26.56353643870558,26.957921981811523,6434800
2021-03-05,27.18797653571673,27.81241946221254,26.128063738476456,27.73847198486328,6674000
2021-03-08,27.88636505546092,28.551892306638898,27.672740765494794,27.968530654907227,3715200
2021-03-09,28.239668488857575,28.568324608639365,28.19037226489824,28.256101608276367,4032200
2021-03-10,28.58475896171938,29.43104427538046,28.46151212790786,29.200986862182617,3655700
2021-03-11,29.176332757072366,29.718613130992736,29.1434696543324,29.30779457092285,3805900
2021-03-12,29.357098483395,29.537859680859164,29.044875451674354,29.504993438720703,4776500
2021-03-15,29.414611798737305,29.677535457942994,28.880549487230798,29.65288734436035,3649400
2021-03-16,29.620024753242443,29.661105992374736,29.21742422172929,29.274938583374023,3760100
2021-03-17,29.16812301390407,29.70218849182129,28.839466852986174,29.70218849182129,4903900
2021-03-18,29.554296303804037,29.63645878458822,28.239674671172967,28.321840286254883,3895900
2021-03-19,28.25610601289593,28.477948458185335,27.77955801265381,27.837072372436523,7337900
2021-03-22,27.763118294854266,28.362913000304644,27.475543429963732,28.17393684387207,3708300
2021-03-23,28.379352334427033,28.765519723765777,27.459116326370395,27.574148178100586,3242700
2021-03-24,27.631659422947827,28.338267903888127,27.533060704004672,27.77955436706543,3524800
2021-03-25,27.656307850843,28.6340549842814,27.467331672159805,28.584758758544922,3848300
2021-03-26,28.757300963803107,29.176334541613528,28.49437732002067,29.118820190429688,3943700
2021-03-29,29.020226405767694,29.439263143839984,28.601192801992667,28.929845809936523,2817200
2021-03-30,28.979144011032457,29.34888137267251,28.716220361487785,29.127038955688477,2318000
2021-03-31,29.061311797821826,29.751487287834873,28.929849948976372,29.250288009643555,4275500
2021-04-01,29.57072133485505,30.301977870339773,29.49677386866576,30.26911163330078,3793700
2021-04-05,30.4087995657784,30.630642045517906,30.006198984779235,30.186960220336914,5538400
2021-04-06,30.1540885618983,30.630636550655513,30.03905984510509,30.515607833862305,4729400
2021-04-07,30.54025606993261,30.62242167817963,29.940461234067982,30.260902404785156,4567200
2021-04-08,30.26911626317982,30.58133929421324,30.154087550245762,30.42522621154785,2698000
2021-04-09,30.40058009004474,30.934645588588875,30.34306572980738,30.84426498413086,3448000
2021-04-12,30.877121536959365,31.057879554843367,30.28554186385679,30.6552791595459,4097500
2021-04-13,30.696366462887138,30.786747056873455,30.400576567767256,30.745662689208984,4003700
2021-04-14,30.704587638773365,31.62482374985212,30.5402595379166,31.2386531829834,4457500
2021-04-15,31.444051834412726,31.830222269982404,31.304371899171812,31.64124298095703,3442400
2021-04-16,31.879522423439276,32.43823596475529,31.863089303483257,32.3067741394043,3904400
2021-04-19,32.37250700053856,32.68472688048904,31.86308967879311,31.945255279541016,4544600
2021-04-20,31.8055816018422,32.224618412605096,31.30438230841487,31.534442901611328,4391100
2021-04-21,31.550863679860054,31.633026130376166,31.20577449223991,31.38653564453125,4629800
2021-04-22,31.378331157784668,31.575525512750904,30.992163711351782,31.082544326782227,5159100
2021-04-23,31.38653564453125,31.65767423867168,31.22220760920245,31.38653564453125,4895500
2021-04-26,32.27390900375953,32.56148391138363,31.822009159547083,31.912389755249023,6518100
2021-04-27,32.40538297668712,32.76690549496609,32.07672984605894,32.35608673095703,5912100
2021-04-28,32.314998184227946,32.96408930272141,32.29856506126261,32.676517486572266,6460700
2021-04-29,33.08733840160378,33.3256139993131,32.27391599829533,32.569705963134766,5712000
2021-04-30,31.50979384725318,31.978126926562904,30.417017706963165,31.854883193969727,11960700
2021-05-03,31.994554152257,32.602567110897105,31.41119244302899,32.34785842895508,6368400
2021-05-04,32.44644860996964,32.6600728647112,31.978112606092594,32.199954986572266,5760300
2021-05-05,32.21640307411941,32.27391744382557,31.567308748237856,31.682340621948242,6584900
2021-05-06,31.731628970719264,32.27390941758696,31.5344377905659,32.224613189697266,5737200
2021-05-07,32.48753003575475,33.01337725155245,32.339635114524576,32.865482330322266,5524000
2021-05-10,33.07090625664579,34.2458480216009,32.93122939927954,33.514591217041016,6567100
2021-05-11,32.947658414074965,33.06269028263314,32.13423914506445,32.569705963134766,6147200
2021-05-12,32.51218747566513,32.51218747566513,30.811398527680943,30.90999412536621,6169600
2021-05-13,31.15648793722124,31.63303912196314,30.926430473855007,31.320816040039062,4580900
2021-05-14,31.485139889837402,31.83844416616705,31.35367805220061,31.476924896240234,4172700
2021-05-17,31.411189762345725,31.476922242771668,31.090751756012192,31.279727935791016,4449800
2021-05-18,31.370112223148784,31.370112223148784,30.58955616481246,30.663503646850586,7535400
2021-05-19,29.956892043720828,30.663500548623603,29.233853552734146,30.630634307861328,12024800
2021-05-20,30.597774759141988,30.803184086344263,30.170522982445544,30.499176025390625,5639200
2021-05-21,30.597773056282623,30.762098001461183,30.3348462485426,30.43344497680664,4788100
2021-05-24,30.688145796950465,30.77031139118504,30.41700717171872,30.523820877075195,3081400
2021-05-25,30.60599131966929,31.00037687196809,30.4663144744854,30.614206314086914,4092600
2021-05-26,30.88535033931881,31.361898406852553,30.811402847113815,31.16470718383789,6129000
2021-05-27,31.22222562899202,31.748073138097826,31.214010632917788,31.485149383544922,9088100
2021-05-28,31.682334372510024,31.789144961296696,30.983940809941444,31.189350128173828,4410700
2021-06-01,31.419409121662717,31.822009610019517,31.213999813722264,31.748062133789062,4566100
2021-06-02,31.93703843125763,31.93703843125763,30.868910653138467,31.025020599365234,5697000
2021-06-03,30.727901158742025,30.818690520113076,29.902547907692906,29.952070236206055,6950700
2021-06-04,30.158403725821824,30.35648671125001,29.56414847259269,29.720964431762695,7619300
2021-06-07,29.729219710189103,29.861276083227988,29.42383993787523,29.465106964111328,6607600
2021-06-08,29.555891352638888,29.646677535739165,29.25876377602923,29.357805252075195,7524000
2021-06-09,29.57240632223232,29.96032018074499,29.134966990374757,29.73747444152832,5571000
2021-06-10,29.86952082394772,29.87777611623169,28.87084455364966,28.887351989746094,6748100
2021-06-11,28.862601646073387,29.234008057445592,28.77181229272551,29.151473999023438,5731800
2021-06-14,29.13496145311934,29.200991207066483,28.243581814136693,28.499439239501953,7715800
2021-06-15,28.41691104341158,28.71403870037522,28.070261060796465,28.614994049072266,5368500
2021-06-16,28.664513198921266,28.87910677116311,28.33437384323943,28.375640869140625,5194000
2021-06-17,28.326118154798078,28.40865220545195,27.509020348519176,28.095020294189453,5566100
2021-06-18,27.723610346998367,28.02073796238182,27.550286954182074,27.57504653930664,8558000
2021-06-21,27.740116567540024,28.35913135622906,27.690594250994973,28.276594161987305,4646200
2021-06-22,28.32612369504278,28.36739072844105,27.995981130910984,28.169307708740234,4008000
2021-06-23,28.185813317611768,28.359136735689226,27.946460131615687,27.99597930908203,3934700
2021-06-24,28.3343797161616,28.38389889811807,27.99598184760352,28.251842498779297,4984800
2021-06-25,28.243578999878864,28.548958710275713,28.152789671483994,28.301353454589844,5038500
2021-06-28,28.268342354718378,28.309609378096546,27.80614350685552,28.06200408935547,4496100
2021-06-29,28.128028295939032,28.515942017325756,28.061998552783834,28.177547454833984,2885000
2021-06-30,28.06200645550547,28.45817558059004,28.02073942864772,28.408653259277344,4822000
2021-07-01,28.47468390684539,28.614992432221047,28.0950222103875,28.334375381469727,3764100
2021-07-02,28.466433013025053,28.614993691176174,28.243587273089524,28.317869186401367,3790900
2021-07-06,28.194058828593796,28.26008858097162,27.690592986364496,28.037242889404297,7477800
2021-07-07,27.888689694336367,28.87911431711898,27.888689694336367,28.75531005859375,6737900
2021-07-08,28.34262610620393,29.209246247600866,28.1445399731981,28.920373916625977,7197200
2021-07-09,29.143223011665672,29.646685825620747,29.027670917417357,29.564151763916016,5387200
2021-07-12,29.448601063782306,29.654939354224464,29.291785096496348,29.42384147644043,2522700
2021-07-13,29.300037369924446,29.456853337890855,28.466432058248845,28.565473556518555,4209100
2021-07-14,28.4499206108441,28.763552502611685,28.27659407768915,28.639751434326172,5126500
2021-07-15,28.738793794903437,28.92037247875834,28.400399160383383,28.58197784423828,3671200
2021-07-16,28.581981958005418,28.738797931240892,28.012486239756324,28.078516006469727,4637700
2021-07-19,27.277919028962526,27.566794499907555,26.947779681632436,27.195384979248047,5627500
2021-07-20,27.29442602788225,27.872173811971354,26.956031391961396,27.77313232421875,4337800
2021-07-21,27.971219284246626,28.29310652664979,27.93820440080205,28.12803840637207,3807500
2021-07-22,28.06200775666316,28.218823725382656,27.566797114463977,28.202316284179688,3486500
2021-07-23,28.38388566151428,28.61498346546825,28.119772986003618,28.54070472717285,2945000
2021-07-26,28.540714334669982,28.74705262865063,28.284853716683877,28.606740951538086,2687900
2021-07-27,28.895613818643998,28.895613818643998,28.491192518379716,28.76355743408203,3337500
2021-07-28,28.86259186295869,28.903858878182117,28.31785907598375,28.36737823486328,3890000
2021-07-29,28.532453874281714,29.002904847509857,28.532453874281714,28.747047424316406,4149700
2021-07-30,28.1610500681041,28.697530903029165,27.6245723816516,27.839162826538086,6043000
